807,406
807,437
810,467
817,496
828,522
847,544
872,561
899,576
929,580
958,576
982,562
1002,542
1018,519
1027,490
1031,462
1034,433
1035,405
839,376
854,363
875,359
895,364
913,374
945,374
962,365
981,359
1000,362
1014,375
930,398
930,415
931,431
932,448
907,465
919,467
931,470
943,468
953,466
862,402
873,396
886,397
897,404
885,406
872,406
958,404
968,396
981,396
991,402
982,406
970,406
890,506
903,491
918,484
929,487
940,485
955,492
967,507
955,522
941,529
928,530
916,529
902,522
895,506
917,497
929,497
940,497
962,507
940,513
928,514
917,512
