776,416
777,447
780,477
787,506
799,532
819,553
845,569
873,582
901,586
928,581
952,567
973,550
989,528
998,500
1002,471
1005,442
1006,413
810,386
825,373
847,370
868,375
886,385
914,385
931,376
951,370
971,372
985,387
901,407
902,424
902,440
902,458
876,473
889,476
902,478
914,476
926,474
834,411
845,406
857,406
868,413
857,415
845,414
929,413
940,407
952,407
962,412
952,415
940,415
859,514
873,500
889,493
901,497
912,495
927,501
940,516
927,531
913,539
900,540
887,538
873,531
865,513
889,505
901,506
912,506
934,515
912,522
900,523
888,521
