781,410
782,441
785,472
791,501
803,528
823,550
848,567
876,580
905,585
934,580
959,565
980,546
996,522
1004,493
1007,464
1010,436
1011,407
812,381
828,369
850,366
871,371
889,381
921,382
938,373
958,367
977,369
990,382
906,405
907,422
907,438
908,455
882,470
894,473
907,475
919,473
930,471
837,407
849,403
861,404
872,410
861,412
848,412
934,410
945,404
958,404
969,407
959,412
946,412
864,511
879,497
894,491
906,495
918,492
932,499
944,513
932,527
918,535
905,537
892,535
878,528
870,511
894,502
906,503
918,503
938,512
917,519
905,520
893,518
