806,405
808,435
812,466
819,495
831,522
851,544
876,560
903,573
932,578
961,573
985,559
1006,539
1022,515
1030,487
1034,458
1036,430
1036,402
835,375
852,362
875,358
896,363
915,373
949,373
966,365
984,360
1003,361
1017,374
932,398
933,415
934,431
935,448
908,464
921,466
934,469
946,467
957,465
861,400
874,395
887,395
898,404
886,405
873,405
959,403
971,396
985,395
995,401
986,405
973,405
891,505
906,491
922,484
933,488
945,485
960,493
973,507
960,522
945,529
932,531
919,529
904,522
897,505
922,495
933,496
945,496
966,507
944,513
932,513
920,512
