781,411
783,441
786,471
792,500
804,526
824,548
850,565
877,578
906,581
934,577
958,564
978,546
994,524
1003,497
1007,468
1010,439
1011,412
814,382
829,368
851,365
872,370
891,380
921,381
938,371
958,365
978,368
991,381
908,403
909,419
909,436
910,453
882,468
895,471
908,474
921,472
932,470
838,406
850,401
862,402
873,408
862,411
849,410
936,409
946,402
958,402
969,407
960,410
947,411
864,509
880,495
895,489
907,493
919,490
934,497
946,512
934,527
919,534
906,535
893,534
878,526
871,509
895,500
907,501
919,501
940,511
919,517
906,518
894,517
