776,413
776,444
779,474
786,503
797,530
817,552
842,568
870,582
899,585
928,581
952,567
972,549
987,526
996,499
1001,471
1003,442
1004,414
807,385
822,372
844,368
865,373
883,383
914,384
931,375
951,369
970,372
984,385
900,406
900,423
901,439
901,456
875,472
888,475
901,478
913,475
924,473
831,410
842,404
855,405
867,412
854,414
841,414
927,412
938,405
950,405
961,411
951,415
938,415
857,513
872,499
887,492
899,495
911,493
926,500
938,515
926,531
912,538
899,539
885,537
871,530
863,513
887,504
899,505
911,505
932,514
911,521
899,522
886,521
