797,406
798,437
801,467
808,495
820,521
840,543
865,559
892,572
921,576
948,572
972,558
992,541
1007,519
1016,492
1021,464
1025,434
1026,406
828,375
844,362
865,358
886,363
905,372
936,374
954,365
974,359
994,362
1007,376
922,396
922,413
923,430
924,447
897,462
910,465
923,468
935,466
947,463
854,400
865,395
877,396
889,402
877,404
864,404
949,402
960,396
973,396
983,401
973,404
961,404
879,503
894,489
910,483
921,486
932,484
947,491
961,505
948,521
934,528
921,530
908,528
893,521
885,503
909,494
921,495
932,495
954,505
933,511
921,512
909,511
