803,407
805,438
808,468
815,496
826,523
845,545
870,562
898,575
928,579
957,574
981,560
1002,541
1017,518
1026,490
1030,462
1033,432
1034,405
836,376
853,363
875,360
895,366
913,376
943,376
961,367
980,360
1000,363
1014,376
929,400
929,416
930,432
930,448
905,466
917,468
929,471
942,469
953,466
860,403
872,398
885,398
895,405
884,408
871,407
957,405
968,398
980,398
990,403
981,407
969,407
886,507
901,492
916,485
928,489
939,486
954,493
967,508
955,524
940,531
927,533
914,531
899,524
892,507
916,497
928,498
939,498
962,508
939,515
927,516
915,514
