788,406
789,435
791,465
797,494
809,520
828,541
854,557
882,570
910,574
938,570
962,557
983,540
999,517
1008,489
1012,461
1015,431
1015,403
819,375
835,361
857,358
877,363
896,373
925,374
943,365
963,359
983,362
997,376
911,397
912,414
912,429
912,446
887,463
899,465
912,467
924,465
936,462
843,400
855,395
867,395
879,402
866,404
853,404
941,402
951,395
964,395
975,400
965,404
952,404
869,503
884,489
899,482
912,485
922,483
937,490
951,504
938,521
923,528
911,529
898,527
883,520
875,503
899,494
912,494
922,495
944,504
923,511
911,512
898,510
