807,410
808,440
812,470
819,499
830,525
850,547
874,563
901,577
931,580
959,575
983,560
1004,542
1019,519
1028,492
1032,463
1034,435
1036,407
838,375
855,363
876,359
896,365
914,375
947,376
964,367
982,361
1001,363
1015,375
932,399
932,416
933,432
934,449
908,465
920,468
933,470
945,468
956,466
863,402
874,397
887,398
897,405
886,408
873,407
960,405
970,398
983,397
993,402
984,407
971,407
889,506
904,492
920,485
931,488
943,486
957,494
970,508
957,523
943,530
930,532
918,531
903,523
895,506
919,497
931,498
943,498
963,508
943,513
930,514
918,513
