792,399
794,430
797,460
804,490
815,517
835,539
860,555
888,568
917,572
946,567
970,553
991,535
1006,512
1014,485
1019,456
1022,428
1023,399
824,369
840,355
862,351
884,357
903,367
933,368
951,359
970,353
990,355
1004,370
919,390
919,407
919,424
920,441
893,457
906,459
919,462
931,460
943,458
850,393
862,389
874,390
885,397
873,398
861,398
948,397
958,391
970,390
981,394
971,398
959,399
875,498
890,484
906,478
918,481
930,479
945,486
957,500
944,516
930,523
917,524
904,522
889,515
881,498
906,489
918,490
930,490
951,500
930,506
918,507
905,506
