813,406
814,435
816,466
823,494
834,520
854,542
879,558
906,572
934,576
962,572
987,557
1009,539
1025,516
1033,489
1037,461
1040,433
1040,406
845,373
861,360
881,357
901,363
918,372
953,373
970,365
988,358
1007,359
1020,372
936,397
937,414
937,431
938,448
912,464
925,466
938,468
950,466
961,464
869,401
880,396
893,396
903,403
892,405
879,405
964,403
976,395
988,395
998,400
989,404
976,405
895,504
910,490
925,483
937,487
949,484
963,491
975,505
963,521
950,529
937,531
924,529
909,523
900,504
925,495
937,496
949,496
969,505
949,512
936,513
925,512
