880,409
871,444
866,480
869,515
879,549
893,579
908,608
928,630
954,641
980,640
1007,624
1033,603
1058,580
1078,553
1095,525
1105,495
1110,466
925,379
947,376
967,378
986,383
1003,396
1055,406
1071,401
1088,403
1102,410
1109,421
1021,440
1018,464
1014,488
1010,511
978,518
989,525
1000,531
1011,531
1021,529
935,420
955,415
972,420
981,437
966,436
948,431
1045,452
1064,442
1081,443
1090,454
1079,460
1063,458
933,550
954,541
977,541
988,546
1002,546
1015,554
1022,567
1006,586
989,594
975,594
962,591
944,577
938,552
973,553
985,556
998,558
1016,566
994,577
981,577
968,574
