850,494
848,534
850,575
857,613
873,647
895,677
921,702
952,720
984,723
1011,712
1033,685
1054,656
1075,626
1092,594
1104,562
1110,530
1110,499
894,465
916,458
938,456
962,459
983,468
1046,469
1062,461
1079,455
1096,454
1107,463
1013,505
1015,532
1016,559
1019,586
980,592
996,598
1012,604
1025,598
1035,590
917,502
937,500
954,500
967,508
951,510
934,508
1043,506
1060,499
1074,496
1087,498
1076,505
1061,507
932,627
958,614
986,612
1003,614
1019,609
1032,608
1041,616
1030,649
1016,668
998,673
980,674
953,661
936,627
985,622
1002,622
1018,619
1034,619
1016,651
999,656
982,657
