798,447
801,486
808,526
823,563
845,595
873,618
904,637
939,648
969,647
992,635
1010,609
1026,579
1040,547
1052,514
1061,481
1062,448
1057,416
849,395
870,386
892,379
916,379
939,387
996,383
1009,371
1024,364
1039,362
1052,368
971,425
976,451
982,477
988,503
954,520
968,523
982,526
992,521
1000,514
873,433
892,423
912,421
926,434
910,439
891,439
997,426
1013,411
1029,406
1041,412
1032,423
1016,427
914,568
939,551
965,542
979,543
990,539
1002,542
1009,550
1001,576
989,592
976,597
961,598
937,592
920,567
964,556
978,555
989,553
1003,553
988,572
976,577
962,579
