852,456
851,494
855,532
865,568
884,600
905,629
926,657
951,679
979,684
1005,675
1028,651
1050,623
1071,592
1088,560
1099,527
1104,495
1103,463
895,419
917,413
938,411
959,414
979,423
1040,425
1055,417
1071,415
1086,416
1097,425
1008,463
1009,489
1011,514
1012,539
977,547
991,553
1006,559
1018,554
1027,548
915,461
934,460
950,461
963,466
948,468
931,466
1036,468
1052,463
1067,462
1080,463
1068,469
1053,470
931,586
955,572
982,569
998,571
1013,568
1028,570
1037,580
1025,614
1009,632
992,636
974,636
949,621
936,586
981,580
996,581
1012,578
1030,583
1010,615
994,620
977,620
