822,431
824,469
828,508
840,544
859,575
886,599
915,619
948,632
977,632
1003,621
1021,596
1039,568
1055,538
1067,506
1077,475
1079,442
1074,411
867,390
888,381
910,377
934,378
955,386
1012,384
1027,374
1043,367
1059,364
1073,369
986,422
990,448
994,474
998,500
964,512
979,516
993,520
1004,515
1012,509
891,426
911,419
929,418
942,429
928,432
909,432
1014,423
1030,410
1045,406
1057,411
1048,420
1032,423
925,553
950,540
975,534
988,536
1001,532
1013,534
1022,539
1011,566
998,581
984,586
970,587
947,578
930,553
974,546
988,546
1000,544
1015,543
998,563
985,567
971,569
