845,421
839,457
837,495
841,532
854,566
871,596
890,624
915,646
941,655
968,652
996,633
1021,611
1044,587
1063,558
1077,528
1086,496
1091,465
885,389
908,383
930,384
952,389
971,403
1027,412
1044,406
1063,405
1080,411
1090,424
992,445
989,470
986,496
983,521
954,529
965,535
976,542
987,540
997,537
903,429
922,425
940,428
950,444
934,443
917,438
1021,455
1039,446
1055,446
1067,455
1055,461
1038,459
914,568
936,561
956,558
968,563
980,562
992,569
1003,580
986,597
972,604
959,604
945,601
929,589
923,570
953,573
966,576
978,576
994,580
975,584
963,584
950,582
