860,444
859,481
863,518
871,553
888,585
907,614
926,643
949,665
976,671
1002,663
1026,639
1048,612
1070,583
1086,552
1098,520
1103,489
1104,458
898,408
919,403
940,402
960,404
980,412
1039,416
1054,410
1071,408
1086,409
1097,418
1008,453
1009,478
1010,503
1011,528
976,536
990,541
1005,547
1017,542
1027,537
917,451
935,452
950,453
964,456
948,457
933,456
1037,459
1054,457
1067,457
1080,457
1067,461
1054,461
931,572
955,562
981,559
997,562
1013,559
1027,560
1037,568
1024,602
1008,619
990,623
973,623
948,609
936,574
980,569
996,570
1011,568
1030,571
1009,603
992,607
976,607
