849,466
849,504
853,543
863,578
882,611
903,642
924,671
950,692
978,697
1005,687
1028,662
1050,633
1072,602
1088,570
1100,537
1104,504
1104,473
892,428
914,422
936,421
958,424
978,433
1039,437
1054,429
1070,424
1086,424
1098,432
1006,473
1008,499
1010,525
1012,551
976,559
991,564
1005,570
1018,565
1028,558
913,470
932,470
948,471
962,476
946,478
929,476
1036,477
1052,472
1067,471
1081,471
1068,478
1053,479
929,596
954,583
982,580
998,583
1013,579
1028,580
1037,589
1026,625
1009,643
992,648
974,647
948,633
935,597
980,591
997,591
1012,589
1030,593
1010,626
994,630
977,630
