855,425
848,460
845,497
848,532
859,565
874,595
891,624
913,647
941,657
969,656
997,639
1022,617
1046,594
1065,567
1080,537
1091,507
1097,477
895,390
917,385
939,386
959,392
978,406
1034,416
1052,413
1070,413
1087,419
1097,433
998,449
995,474
992,499
988,524
959,532
969,538
980,545
991,543
1000,541
910,431
929,427
947,431
957,448
941,447
923,442
1027,461
1046,452
1062,453
1074,464
1061,470
1044,467
917,570
939,562
959,560
971,565
984,565
996,573
1005,585
989,600
973,607
960,606
947,603
931,591
926,572
956,576
969,579
981,580
997,584
977,586
965,586
952,583
