869,407
862,443
858,482
861,519
875,554
893,583
912,611
937,632
963,640
990,638
1016,620
1040,598
1064,573
1082,545
1097,516
1106,486
1109,457
922,378
944,375
963,376
983,380
1000,392
1055,402
1069,396
1084,397
1097,402
1105,413
1021,435
1018,460
1015,484
1013,508
980,514
992,521
1003,528
1014,527
1024,524
935,418
953,414
970,417
980,433
964,432
948,427
1045,446
1062,436
1078,436
1088,447
1077,452
1061,450
933,548
955,537
979,536
993,541
1007,540
1020,547
1028,561
1013,584
996,594
982,594
967,591
946,576
938,549
976,548
990,551
1003,552
1022,562
1000,576
987,577
972,574
