922,342
914,385
910,429
908,470
909,512
918,554
934,593
956,630
995,652
1046,662
1099,654
1143,632
1174,595
1197,554
1216,511
1232,461
1244,410
935,311
954,298
979,305
1003,316
1024,333
1075,340
1108,332
1143,334
1177,346
1198,371
1039,366
1028,401
1016,437
1003,474
982,481
992,496
1006,506
1027,503
1046,499
951,351
966,343
988,348
1004,367
983,370
961,366
1096,387
1120,375
1145,381
1161,396
1141,406
1117,400
978,545
985,544
996,545
1008,554
1025,553
1049,564
1077,577
1044,572
1016,566
999,561
987,554
979,545
985,547
993,563
1005,569
1022,571
1067,574
1019,546
1003,543
991,535
