926,356
929,406
935,455
943,504
958,547
983,588
1012,623
1043,651
1082,659
1126,649
1164,621
1198,586
1226,545
1244,501
1254,451
1261,399
1265,346
945,326
965,305
994,301
1025,306
1054,321
1103,316
1134,299
1168,292
1203,296
1228,320
1077,361
1075,394
1073,426
1071,459
1045,480
1060,485
1075,490
1093,485
1110,479
975,364
992,351
1019,353
1039,375
1016,381
990,380
1128,372
1148,349
1174,347
1193,361
1178,377
1152,379
1021,538
1040,530
1061,523
1077,526
1094,522
1118,528
1146,538
1121,564
1097,576
1078,579
1061,577
1040,564
1032,540
1061,535
1077,537
1094,535
1136,540
1095,556
1077,559
1061,556
