922,343
918,389
918,437
919,485
924,530
939,573
960,612
989,643
1027,657
1072,657
1116,638
1157,609
1190,574
1213,534
1229,490
1245,442
1256,390
948,312
971,296
1000,297
1028,306
1053,324
1108,331
1140,317
1174,315
1207,323
1228,351
1073,366
1065,399
1058,431
1051,465
1022,479
1035,488
1049,496
1067,494
1085,491
972,360
989,351
1013,355
1031,373
1008,376
985,374
1123,385
1146,372
1170,374
1187,388
1169,399
1145,396
988,535
1007,533
1029,531
1044,538
1060,535
1083,545
1108,558
1080,572
1055,577
1037,575
1021,570
1002,555
997,538
1026,544
1042,549
1059,551
1098,558
1058,555
1041,554
1026,548
