897,395
903,446
913,497
927,545
945,590
970,631
1000,666
1032,696
1071,705
1113,696
1150,669
1183,634
1209,587
1228,540
1238,487
1245,431
1245,374
906,384
927,367
957,371
987,380
1015,397
1075,388
1105,369
1139,357
1176,353
1205,371
1048,431
1048,467
1048,503
1049,540
1021,551
1037,558
1054,563
1074,556
1091,548
944,430
961,422
985,423
1006,439
984,444
960,444
1103,434
1124,416
1149,413
1169,420
1152,436
1127,439
1008,601
1027,600
1047,598
1061,599
1077,595
1104,594
1134,592
1109,616
1084,629
1065,632
1050,630
1029,619
1016,603
1047,607
1062,608
1079,604
1125,595
1081,612
1063,616
1048,613
