922,356
926,404
931,453
939,499
953,544
976,584
1006,618
1038,644
1078,652
1121,645
1161,620
1197,588
1225,548
1243,504
1253,456
1260,405
1263,353
942,333
963,316
991,314
1021,318
1048,332
1098,328
1129,311
1163,304
1199,307
1225,329
1074,364
1072,398
1070,431
1068,466
1044,484
1057,490
1072,495
1089,490
1105,484
973,370
988,357
1013,357
1033,377
1011,384
987,384
1126,375
1145,354
1171,352
1190,365
1173,380
1148,381
1022,542
1040,537
1058,533
1073,537
1089,532
1111,537
1136,542
1112,562
1091,570
1074,572
1058,568
1039,558
1030,543
1058,547
1073,549
1090,547
1127,544
1090,550
1073,552
1058,549
