897,397
900,446
909,495
922,539
939,580
962,620
991,656
1021,685
1058,695
1098,688
1139,664
1177,632
1207,588
1227,542
1237,489
1243,432
1244,374
910,384
929,368
956,370
982,379
1008,392
1071,385
1100,368
1132,357
1166,353
1196,367
1043,427
1043,464
1043,501
1042,539
1019,546
1033,554
1049,558
1067,552
1084,545
945,432
962,430
982,429
1005,435
984,439
963,440
1097,430
1118,422
1140,421
1161,422
1142,432
1120,434
1000,581
1018,579
1038,579
1053,583
1072,579
1098,578
1127,579
1101,606
1074,620
1053,623
1036,620
1017,605
1008,583
1038,589
1054,593
1073,590
1117,581
1072,597
1053,600
1036,596
