907,386
912,437
920,487
931,535
948,580
971,623
1001,659
1035,689
1076,699
1117,690
1154,664
1187,630
1212,585
1231,539
1243,489
1251,433
1252,377
919,375
941,360
970,363
999,373
1026,390
1087,384
1117,366
1152,354
1190,352
1218,371
1058,427
1057,465
1056,503
1055,541
1027,547
1042,557
1061,563
1081,555
1100,544
954,425
971,416
996,417
1018,434
994,440
969,439
1113,431
1135,412
1160,409
1181,416
1163,433
1137,435
1014,593
1033,594
1050,593
1066,595
1081,591
1104,589
1134,586
1110,609
1088,621
1071,625
1055,622
1035,611
1022,594
1051,602
1067,604
1082,600
1126,588
1085,604
1069,607
1053,604
