927,352
931,401
936,449
943,497
957,540
981,582
1007,618
1038,650
1078,661
1121,653
1159,624
1194,588
1224,547
1245,501
1257,449
1264,396
1268,340
946,321
965,301
993,297
1024,303
1052,319
1105,312
1136,295
1169,288
1205,291
1229,316
1078,356
1076,390
1074,423
1072,457
1046,477
1061,482
1075,486
1093,482
1110,476
975,364
992,352
1017,354
1037,372
1015,381
990,380
1129,370
1149,350
1175,347
1194,358
1179,375
1153,377
1020,539
1038,531
1059,524
1076,528
1095,523
1120,529
1147,539
1122,567
1098,579
1077,582
1059,579
1038,566
1032,542
1059,538
1076,540
1095,538
1135,542
1096,553
1077,556
1059,552
