904,370
906,421
914,472
925,520
942,565
966,609
994,652
1026,688
1067,700
1109,690
1145,656
1179,616
1207,569
1228,522
1240,469
1247,413
1249,357
915,359
936,343
964,347
992,358
1018,374
1080,368
1110,350
1143,339
1179,336
1207,354
1051,412
1050,448
1049,485
1048,521
1019,529
1035,537
1052,543
1071,536
1089,528
948,406
964,396
990,399
1010,419
988,425
963,423
1104,416
1125,395
1150,392
1171,400
1155,418
1129,422
1002,579
1019,576
1039,574
1055,577
1074,574
1101,575
1128,578
1104,615
1078,632
1058,636
1041,632
1019,614
1011,583
1040,584
1055,587
1074,584
1118,582
1077,610
1057,613
1041,610
