925,349
929,397
935,445
943,492
956,538
978,579
1005,614
1035,645
1075,656
1119,649
1159,622
1195,587
1223,545
1241,500
1253,450
1262,398
1267,344
943,331
964,314
992,313
1022,317
1050,330
1099,325
1130,309
1164,302
1199,306
1226,327
1073,363
1071,396
1068,428
1066,462
1042,483
1056,489
1071,494
1088,489
1105,482
972,368
988,355
1014,356
1034,376
1012,384
986,383
1126,373
1146,352
1172,350
1192,362
1175,379
1149,380
1027,543
1045,538
1060,532
1074,535
1088,530
1109,536
1136,541
1111,562
1091,571
1075,573
1061,570
1045,561
1037,545
1060,545
1074,546
1089,544
1125,544
1090,550
1075,553
1061,550
