924,359
928,405
934,452
943,497
957,539
981,578
1009,609
1041,635
1079,644
1120,636
1160,611
1197,578
1226,536
1244,491
1252,440
1258,388
1259,336
939,319
955,298
983,294
1012,300
1039,314
1094,311
1124,292
1158,283
1194,286
1220,309
1068,358
1066,390
1064,421
1063,453
1041,476
1055,480
1069,482
1086,479
1102,475
969,364
985,353
1009,353
1030,371
1008,379
984,378
1121,367
1141,348
1166,345
1185,355
1169,371
1143,373
1021,531
1038,520
1058,512
1073,515
1088,511
1114,517
1141,529
1116,554
1091,566
1073,569
1057,566
1037,552
1029,530
1059,524
1073,526
1089,525
1131,529
1089,548
1073,550
1057,547
