1614,229
1614,238
1616,247
1618,257
1621,266
1627,274
1634,279
1643,283
1652,284
1661,283
1669,278
1677,272
1682,264
1686,255
1687,245
1688,236
1688,226
1622,219
1626,216
1632,214
1639,215
1644,217
1656,216
1662,214
1668,212
1674,214
1679,217
1651,223
1651,228
1651,233
1651,239
1645,245
1648,246
1651,246
1655,245
1658,244
1629,225
1633,222
1638,222
1641,225
1637,226
1633,226
1660,224
1664,221
1668,221
1672,223
1668,225
1664,225
1639,260
1644,255
1649,254
1652,254
1655,253
1659,255
1664,259
1660,262
1655,264
1652,265
1649,264
1644,263
1642,259
1649,257
1652,257
1655,256
1662,259
1655,260
1652,261
1649,260
