871,482
871,546
870,611
876,672
901,726
945,773
998,810
1053,838
1103,844
1145,831
1175,793
1202,755
1226,713
1244,669
1260,626
1271,582
1277,536
965,465
1006,453
1051,456
1092,469
1130,490
1184,499
1210,487
1238,480
1264,478
1281,493
1154,531
1158,568
1162,605
1167,644
1101,660
1124,669
1147,677
1167,672
1184,663
1010,514
1040,511
1065,512
1082,528
1059,530
1034,526
1189,536
1213,528
1234,529
1249,537
1232,543
1210,540
1039,713
1079,710
1115,708
1137,715
1153,710
1170,714
1184,717
1165,748
1147,766
1128,769
1105,766
1073,750
1051,716
1112,724
1134,727
1150,724
1175,721
1149,737
1132,740
1110,738
