868,481
869,546
870,612
877,673
903,727
948,774
1001,811
1055,838
1105,845
1146,832
1175,793
1202,754
1226,712
1245,668
1260,624
1272,581
1278,536
963,466
1005,454
1050,456
1091,470
1130,490
1187,500
1212,489
1239,481
1266,480
1284,495
1154,531
1157,569
1161,606
1166,645
1101,660
1123,668
1146,677
1167,672
1184,663
1012,515
1041,513
1066,513
1082,526
1060,528
1036,524
1188,536
1213,529
1234,531
1248,538
1230,543
1210,540
1040,713
1080,709
1117,706
1138,714
1153,710
1171,714
1185,717
1165,749
1146,767
1129,769
1106,766
1074,750
1053,716
1114,723
1135,726
1150,725
1175,721
1149,737
1133,740
1111,737
