868,479
869,544
869,608
876,670
902,723
946,771
999,807
1054,836
1104,843
1146,831
1175,793
1203,754
1226,712
1244,668
1260,624
1271,582
1276,536
960,465
1002,452
1048,454
1089,467
1130,488
1184,497
1210,487
1238,482
1265,481
1283,497
1153,530
1157,568
1161,606
1166,644
1101,660
1123,668
1146,676
1166,672
1184,663
1008,516
1037,514
1062,514
1081,527
1057,530
1032,526
1188,538
1213,532
1234,534
1249,540
1231,545
1210,542
1039,713
1080,710
1117,707
1138,714
1153,710
1170,714
1184,717
1165,748
1147,765
1129,767
1106,765
1074,749
1052,715
1114,724
1135,727
1151,725
1174,721
1150,733
1133,737
1111,734
