868,477
868,542
867,608
876,670
902,726
945,775
997,813
1051,841
1104,846
1146,833
1175,794
1202,754
1225,712
1244,667
1260,623
1270,580
1276,534
961,468
1004,456
1049,460
1090,473
1128,494
1181,503
1209,493
1238,487
1265,486
1281,503
1151,533
1154,571
1158,609
1163,648
1097,662
1121,671
1144,680
1164,674
1181,665
1005,513
1034,509
1062,510
1079,528
1056,531
1029,527
1185,538
1210,526
1232,528
1248,536
1231,544
1209,542
1035,714
1077,711
1115,709
1134,716
1151,710
1170,712
1186,713
1166,745
1146,765
1127,768
1105,766
1072,750
1048,717
1112,725
1132,727
1149,725
1176,718
1148,736
1130,740
1110,738
