869,480
870,545
870,610
876,671
901,725
944,773
997,810
1051,839
1102,845
1145,833
1174,795
1201,757
1224,715
1243,671
1259,627
1270,584
1276,539
963,465
1005,453
1050,455
1091,469
1131,489
1183,500
1209,490
1237,484
1264,483
1283,497
1152,530
1155,568
1160,605
1164,644
1099,660
1121,668
1144,677
1165,671
1183,662
1009,515
1038,513
1063,514
1080,527
1057,529
1033,526
1189,537
1213,531
1234,533
1249,540
1230,545
1210,542
1040,712
1080,709
1117,706
1137,714
1153,709
1171,713
1184,717
1165,749
1146,766
1128,769
1105,766
1073,749
1053,715
1114,724
1135,727
1151,725
1175,721
1149,736
1132,739
1110,736
