866,476
867,543
869,609
876,672
903,726
949,774
1002,811
1057,838
1108,842
1148,829
1177,790
1204,752
1227,711
1244,667
1260,624
1271,582
1277,537
961,463
1004,452
1049,456
1089,470
1129,489
1188,499
1215,490
1242,484
1268,482
1285,495
1156,531
1159,568
1163,604
1168,642
1102,660
1125,668
1147,676
1168,671
1185,662
1009,516
1039,514
1063,515
1081,527
1058,530
1034,527
1190,538
1215,532
1236,534
1250,540
1234,546
1212,543
1040,713
1082,710
1118,707
1139,714
1154,709
1172,712
1186,714
1167,744
1149,762
1132,764
1109,762
1076,747
1053,717
1115,724
1136,727
1152,724
1176,717
1151,731
1135,735
1113,732
