866,475
866,540
867,607
877,669
903,726
945,775
997,813
1051,841
1103,846
1146,833
1175,795
1202,755
1225,714
1243,668
1259,624
1270,581
1276,535
959,470
1001,456
1047,460
1090,473
1130,493
1182,503
1210,493
1239,486
1267,486
1283,504
1152,533
1155,571
1159,609
1163,648
1098,662
1121,671
1144,680
1164,674
1180,665
1005,513
1034,508
1062,510
1080,529
1056,532
1029,528
1185,539
1211,526
1234,527
1250,537
1233,546
1210,544
1035,714
1078,711
1114,708
1134,716
1151,711
1168,714
1182,717
1162,749
1144,766
1125,769
1104,766
1071,750
1047,717
1112,724
1132,727
1149,725
1171,722
1146,737
1128,741
1108,738
