1614,226
1614,235
1615,245
1617,254
1620,264
1625,272
1632,278
1640,283
1650,284
1659,283
1668,279
1676,272
1682,264
1686,255
1687,245
1688,235
1688,225
1622,219
1627,215
1633,214
1639,215
1645,217
1657,217
1662,214
1668,213
1674,214
1679,217
1651,223
1651,229
1651,234
1651,240
1644,245
1647,246
1651,247
1654,246
1657,245
1630,225
1634,222
1638,222
1642,225
1638,226
1634,226
1660,225
1664,222
1668,222
1672,224
1668,225
1664,225
1639,259
1643,256
1648,254
1651,255
1654,254
1659,256
1663,259
1659,263
1654,265
1651,265
1647,265
1643,263
1641,259
1648,257
1651,258
1654,257
1661,259
1654,261
1651,261
1648,261
